seqid,pos[w],gene
X,7075197,AGAP000385
X,7075318,AGAP029657
X,7075318,AGAP000385
X,7099942,AGAP029657
X,7106978,AGAP029657
X,7117493,AGAP000388
X,7118513,AGAP000388
X,7120563,AGAP000388
X,7121200,AGAP000388
X,7121200,AGAP000389
X,7122054,AGAP000388
X,7122054,AGAP000389
X,7126826,AGAP000389
X,7138098,AGAP000389
X,7142882,AGAP000389
X,7143137,AGAP000389
X,7144347,AGAP000389
X,7145460,AGAP000389
X,7169409,AGAP000390
X,7176745,AGAP000390
X,7178369,AGAP000390
X,7188261,AGAP000391
X,7189744,AGAP000392
X,7200000,AGAP000394
X,7206366,AGAP013009
X,7206755,AGAP013009
X,7211273,AGAP013009
X,7212359,AGAP013009
X,7270157,AGAP000399
X,7391080,AGAP000412
X,7457762,AGAP029239
X,7457762,AGAP029244
X,7642300,AGAP000429
X,7669871,AGAP000431
X,7764239,AGAP000438
X,7822843,AGAP000444
X,8051802,AGAP000466
X,8080645,AGAP000467
X,8107108,AGAP000470
X,8139475,AGAP000472
X,8151200,AGAP000472
X,8151937,AGAP000472
X,8249535,AGAP013210
X,8254231,AGAP013210
X,8296198,AGAP000477
X,8296472,AGAP000477
X,8442431,AGAP000483
X,8448301,AGAP000483
X,8493475,AGAP000484
X,8579000,AGAP000488
X,8627644,AGAP000489
X,8697462,AGAP029670
X,8697462,AGAP029669
X,8720350,AGAP013262
X,8734440,AGAP013262
X,8735440,AGAP013262
X,8741540,AGAP013262
X,8747883,AGAP013262
X,8748203,AGAP013262
X,8752632,AGAP013262
X,8752632,AGAP000495
X,8753335,AGAP000495
X,8755100,AGAP000495
X,8755100,AGAP000496
X,8775818,AGAP000499
X,8783534,AGAP000500
X,8785504,AGAP000500
X,8787635,AGAP000500
X,8804834,AGAP028654
X,8806154,AGAP013382
X,8832446,AGAP029815
X,8868982,AGAP000504
X,8890912,AGAP000504
X,8904315,AGAP000504
X,9053265,AGAP000512
X,9065079,AGAP000512
X,9077082,AGAP000512
X,9081443,AGAP000512
X,9083021,AGAP000512
X,9231422,AGAP000519
X,9233886,AGAP000519
X,9275130,AGAP000519
X,9297947,AGAP000520
X,9297947,AGAP000521
X,9453883,AGAP000523
X,9453992,AGAP000523
X,9463957,AGAP000526
X,9468532,AGAP000526
X,9500970,AGAP000532
X,9517783,AGAP013259
X,9521915,AGAP013259
X,9560302,AGAP000534
X,9568403,AGAP013287
X,9570395,AGAP013287
X,9663594,AGAP000540
X,9700709,AGAP013055
X,9711215,AGAP013055
X,9716022,AGAP013055
X,9717707,AGAP013055
X,9726987,AGAP013055
X,9747453,AGAP013055
X,9770923,AGAP013055
X,9814488,AGAP000545
X,9934198,AGAP000559
X,9957431,AGAP000561
X,9977042,AGAP000562
X,9986005,AGAP000562
X,9997775,AGAP000562
X,10019962,AGAP000564
X,10054750,AGAP000567
X,10056548,AGAP000567
X,10103472,AGAP000574
X,10103472,AGAP000573
X,10130341,AGAP000575
X,10130491,AGAP000575
X,10130614,AGAP000575
X,10131343,AGAP000575
X,10135013,AGAP000576
X,10137439,AGAP000576
X,10180149,AGAP000579
X,10182150,AGAP000579
X,10387720,AGAP000585
X,10396784,AGAP000585
X,10406185,AGAP000585
X,10414366,AGAP000585
X,10419374,AGAP000585
X,10419922,AGAP000585
X,10431572,AGAP000585
X,10431861,AGAP000585
X,10439874,AGAP000585
X,10448399,AGAP000585
X,10488503,AGAP000585
X,10531481,AGAP000589
X,10548366,AGAP000591
X,10552214,AGAP000591
X,10555348,AGAP000591
X,10557032,AGAP000591
X,10562321,AGAP000591
X,10562980,AGAP000591
X,10568715,AGAP000591
X,10571934,AGAP000591
X,10578107,AGAP000591
X,10578408,AGAP000591
X,10599991,AGAP000592
X,10601578,AGAP000592
X,10635782,AGAP013410
X,10638032,AGAP013410
X,10656678,AGAP000596
X,10664631,AGAP000596
X,10665104,AGAP000596
X,10713887,AGAP000602
X,10912795,AGAP000606
X,10932539,AGAP000606
X,10934061,AGAP000606
X,10934177,AGAP000606
X,10960067,AGAP000606
X,10970069,AGAP000606
X,10974461,AGAP000606
X,10975641,AGAP000606
X,10976215,AGAP000606
X,10977503,AGAP000606
X,10980180,AGAP000606
X,10983241,AGAP000606
X,10983594,AGAP000606
X,10985354,AGAP000606
X,11004739,AGAP000606
X,11053778,AGAP000606
X,11090915,AGAP000606
X,11092702,AGAP000606
X,11095435,AGAP000606
X,11098998,AGAP000606
X,11099492,AGAP000606
X,11206246,AGAP000615
X,11323076,AGAP000629
X,11330505,AGAP000629
X,11372092,AGAP000633
X,11404585,AGAP000637
X,11440467,AGAP000639
X,11441510,AGAP000639
X,11442893,AGAP000639
X,11447297,AGAP000639
X,11447594,AGAP000639
X,11455898,AGAP000639
X,11460864,AGAP000639
X,11462735,AGAP000639
X,11465035,AGAP000639
X,11466897,AGAP000639
X,11471873,AGAP000639
X,11594341,AGAP000648
X,11597462,AGAP000649
X,11703668,AGAP000655
X,11707293,AGAP000656
X,11715586,AGAP029438
X,11724465,AGAP000658
X,11738741,AGAP000659
X,11739175,AGAP000659
X,11768778,AGAP000662
X,11817597,AGAP000667
X,11834551,AGAP000668
X,11857477,AGAP000672
X,11858032,AGAP000672
X,11862830,AGAP000672
X,11873554,AGAP000672
X,11875708,AGAP000672
X,11940820,AGAP000673
X,12069795,AGAP000676
X,12164618,AGAP000685
X,12340109,AGAP000688
X,12342615,AGAP000688
X,12442246,AGAP000694
X,12442246,AGAP000695
X,12450293,AGAP000695
X,12450293,AGAP013437
X,12459013,AGAP000695
X,12544016,AGAP000699
X,12546300,AGAP000699
X,12546440,AGAP000699
X,12903815,AGAP000715
X,13047103,AGAP000717
X,13133706,AGAP000721
X,13156326,AGAP000724
X,13156757,AGAP000724
X,13157222,AGAP000724
X,13157414,AGAP000724
X,13220294,AGAP000727
X,13241506,AGAP000728
X,13253227,AGAP000728
X,13372989,AGAP000731
X,13382828,AGAP000731
X,13396774,AGAP000731
X,13410728,AGAP000733
X,13415798,AGAP013205
X,13417242,AGAP000734
X,13532467,AGAP029631
X,13547216,AGAP029631
X,13680038,AGAP000747
X,13683000,AGAP000747
X,13697942,AGAP000747
X,13746636,AGAP000754
X,13813596,AGAP000765
X,13840364,AGAP000768
X,13869540,AGAP000772
X,13888669,AGAP000773
X,13909894,AGAP000774
X,14284775,AGAP000785
X,14329429,AGAP000787
X,14332161,AGAP000787
X,14332368,AGAP000787
X,14335571,AGAP000787
X,14390462,AGAP000790
X,14422908,AGAP000792
X,14424967,AGAP000792
X,14442871,AGAP000794
X,14469061,AGAP000795
X,14475152,AGAP000795
X,14497466,AGAP000795
X,14505321,AGAP000795
X,14516704,AGAP000795
X,14634998,AGAP000801
X,14669839,AGAP000801
X,14710064,AGAP000801
X,14730957,AGAP000801
X,14765436,AGAP000805
X,14772062,AGAP000806
X,14805567,AGAP000807
X,14821041,AGAP000807
X,14821556,AGAP000807
X,14838103,AGAP000809
X,14862652,AGAP000810
X,14862761,AGAP000810
X,14870138,AGAP000810
X,14870511,AGAP000810
X,14888465,AGAP000812
X,14889565,AGAP000812
X,14893883,AGAP000812
X,14897219,AGAP000812
X,14943206,AGAP000815
X,15317091,AGAP000821
X,15318259,AGAP000821
X,15318397,AGAP000821
X,15328429,AGAP000823
X,15329916,AGAP000823
X,15370002,AGAP000830
X,15370102,AGAP000830
X,15447921,AGAP028655
X,15559006,AGAP000842
X,15563523,AGAP000843
X,15572680,AGAP000844
X,15613388,AGAP000847
X,15614377,AGAP000847
X,15663044,AGAP000847
X,15664830,AGAP000847
X,15669124,AGAP000847
X,15669757,AGAP000847
X,15670462,AGAP000847
X,15671812,AGAP000847
X,15695791,AGAP000848
X,15698224,AGAP000848
X,15706939,AGAP000848
X,15717962,AGAP000849
X,15720496,AGAP000850
X,15720642,AGAP000850
X,15721458,AGAP000850
X,15721693,AGAP000850
X,15724220,AGAP000851
X,15728283,AGAP000852
X,15745841,AGAP000853
X,15746803,AGAP000853
X,15747992,AGAP000853
X,15756462,AGAP000854
X,15759485,AGAP000854
X,15762190,AGAP000854
X,15763799,AGAP000854
X,15765075,AGAP000854
X,15767616,AGAP000854
X,15769018,AGAP000854
X,15772626,AGAP000854
X,15774598,AGAP000854
X,15775005,AGAP000854
X,15776210,AGAP000854
X,15779105,AGAP000854
X,15780165,AGAP000854
X,15780425,AGAP000854
X,15782562,AGAP000855
X,15782671,AGAP000855
X,15784496,AGAP000855
X,15784874,AGAP000855
X,15785934,AGAP000856
X,15789349,AGAP000856
X,16022620,AGAP000863
X,16100521,AGAP000865
X,16101449,AGAP000865
X,16102332,AGAP000865
X,16128589,AGAP000865
X,16153795,AGAP029518
X,16154660,AGAP029518
X,16154841,AGAP029518
X,16158172,AGAP029518
X,16158403,AGAP029518
X,16164879,AGAP000868
X,16217237,AGAP000869
X,16231971,AGAP000869
X,16234622,AGAP000869
X,16237174,AGAP000869
X,16239370,AGAP000869
X,16243135,AGAP000870
X,16262040,AGAP000870
X,16262179,AGAP000870
X,16264016,AGAP000870
X,16265938,AGAP000870
X,16528087,AGAP000875
X,16612849,AGAP000876
X,16731160,AGAP000885
X,16737335,AGAP000886
X,16754788,AGAP000889
X,16757792,AGAP000889
X,16769108,AGAP000891
X,16792630,AGAP000892
X,16795614,AGAP000892
X,16820945,AGAP000893
X,17062837,AGAP029488
X,17081794,AGAP029488
X,17085116,AGAP029488
X,17085274,AGAP029488
X,17086017,AGAP029488
X,17095902,AGAP029488
X,17097840,AGAP029488
X,17098369,AGAP029488
X,17104706,AGAP029488
X,17107149,AGAP029488
X,17179396,AGAP000913
X,17526458,AGAP000929
X,17558290,AGAP013495
X,17559781,AGAP013495
X,17826309,AGAP029105
X,18328881,AGAP000950
X,18328881,AGAP000951
X,18330184,AGAP000951
X,18330635,AGAP000951
X,18351227,AGAP000954
X,18396863,AGAP000961
X,18460618,AGAP000962
X,19713437,AGAP001025
X,19729946,AGAP001027
X,19736324,AGAP001027
X,19743619,AGAP001028
